operation,gpu_util,mem_used_MB,elapsed_time_sec,FLOPs,energy_consumed_kWh,total_gpu_energy_kWh,total_cpu_energy_kWh,total_ram_energy_kWh,seq_len,memory_access,d_model
Final Projection,3,3787,0.0003371008038520813,15099494400,0.0004237722063091669,0.000204209274482281,0.0001663868446093692,5.317608721751671e-05,128,2052587520,960
QKV Projections,16,2613,0.0008302592158317566,51539607552,2.892245386119926e-05,1.4258066958916515e-05,1.1209971579084071e-05,3.454415323198671e-06,128,2189426688,1024
Attention Scores,0,2613,0.00043745279312133793,2147483648,0.00012735043703354163,6.155954924267349e-05,4.987470273306767e-05,1.5916185057800465e-05,128,2189426688,1024
attention_softmax,0,2613,0.0001994751989841461,65536,0.0002212479782046391,0.00010638225176862193,8.701407433343023e-05,2.7851652102586957e-05,128,2189426688,1024
Attention Output,0,2613,0.0004081664025783539,2147483648,0.00031547568199401043,0.00015158423237267017,0.00012406251313882392,3.982893648251637e-05,128,2189426688,1024
Final Projection,2,3943,0.00037089280486106874,17179869184,0.0004042556183833475,0.0001946263779181834,0.00015876610584611913,5.086313461904505e-05,128,2189426688,1024
QKV Projections,0,2699,0.0009779200077056885,58183385088,4.2379169461141715e-05,2.0535127536902564e-05,1.6518327325761724e-05,5.325714598477429e-06,128,2326265856,1088
Attention Scores,0,2699,0.0004874240040779114,2281701376,0.00014977794359135699,7.282844714993076e-05,5.798824061277741e-05,1.896125582864881e-05,128,2326265856,1088
attention_softmax,0,2699,0.00020766719877719878,65536,0.00024853342293105075,0.00011997042931142233,9.70227182847793e-05,3.154027533484913e-05,128,2326265856,1088
Attention Output,3,4099,0.000391372799873352,2281701376,0.0003469513189040045,0.00016721257821572522,0.00013594456292222827,4.3794177766051006e-05,128,2326265856,1088
Final Projection,1,4099,0.00042168321013450627,19394461696,0.0004341352200479563,0.0002099250012719267,0.00016980664484520582,5.440357393082385e-05,128,2326265856,1088
QKV Projections,0,2817,0.0011661312103271484,65229815808,4.538429054866859e-05,2.1349572632800574e-05,1.82104147905416e-05,5.824303125326425e-06,128,2463105024,1152
Attention Scores,0,2817,0.0004990976095199585,2415919104,0.00013876312945354004,6.582560821399852e-05,5.5329111652141497e-05,1.7608409587400016e-05,128,2463105024,1152
attention_softmax,0,2817,0.000209510400891304,65536,0.00023288944943020373,0.00011040275498785945,9.289971281971031e-05,2.958698162263398e-05,128,2463105024,1152
Attention Output,2,4287,0.00040837119221687315,2415919104,0.0003295000778696146,0.0001564224029131367,0.00013131610371946504,4.176157123701284e-05,128,2463105024,1152
Final Projection,2,4287,0.0004042752027511597,21743271936,0.0004110965599596069,0.0001966673239984118,0.0001629333098465427,5.149592611465238e-05,128,2463105024,1152
QKV Projections,0,2903,0.001056768000125885,72678899712,4.126710412369743e-05,2.113707246849117e-05,1.5403977989838525e-05,4.726053665367738e-06,128,2599944192,1216
Attention Scores,0,2903,0.00047452160120010374,2550136832,0.00013697112958874555,6.660705328869199e-05,5.346667710663985e-05,1.6897399193413718e-05,128,2599944192,1216
attention_softmax,0,2903,0.00019230720102787017,65536,0.00022921732967571556,0.0001101103658662339,9.04775999931321e-05,2.8629363816349558e-05,128,2599944192,1216
Attention Output,0,2905,0.00038645759522914884,2550136832,0.00032881812975933276,0.00015807279312767263,0.00012966385245322015,4.1081484178440026e-05,128,2599944192,1216
Final Projection,0,2905,0.00038666239976882933,24226299904,0.00042359871175938295,0.00020343860719904683,0.00016724030329213487,5.2919801268201325e-05,128,2599944192,1216
QKV Projections,0,1991,0.0010553344011306764,80530636800,2.877667965894861e-05,1.3236510588399142e-05,1.18811342826767e-05,3.659034787872771e-06,128,2736783360,1280
Attention Scores,0,1991,0.0004931584000587464,2684354560,0.00013343505206851297,6.312999494682004e-05,5.337667009019027e-05,1.6928387031502676e-05,128,2736783360,1280
attention_softmax,0,1991,0.00020480000376701355,65536,0.00024231080050590557,0.00011566309253012719,9.607949258575434e-05,3.0568215390024104e-05,128,2736783360,1280
Attention Output,0,2063,0.0003852288007736206,2684354560,0.0003447038224165582,0.00016463979837766374,0.00013650622231600076,4.355780172289379e-05,128,2736783360,1280
Final Projection,0,2351,0.00043909120559692383,26843545600,0.00041905416352608376,0.00020067538276222763,0.00016575968016319334,5.261910060066279e-05,128,2736783360,1280
QKV Projections,6,1971,0.0011683839917182922,88785027072,2.9423815344404473e-05,1.3909566683167895e-05,1.1885944175414565e-05,3.628304485822013e-06,128,2873622528,1344
Attention Scores,0,1971,0.0004870143949985504,2818572288,0.00012088344327648354,5.754637937016582e-05,4.8201436561118996e-05,1.5135627345198716e-05,128,2873622528,1344
attention_softmax,0,1971,0.00022077440321445463,65536,0.00022118132592353762,0.00010596602921637554,8.752628085430196e-05,2.7689015852860127e-05,128,2873622528,1344
Attention Output,0,2067,0.0004497407972812653,2818572288,0.000331577250257556,0.00015845918232173516,0.00013117789999779112,4.1940167938029716e-05,128,2873622528,1344
Final Projection,1,2355,0.0005021696031093598,29595009024,0.000432674914877227,0.0002073568325499764,0.00017099534685172387,5.432273547552668e-05,128,2873622528,1344
QKV Projections,0,2905,0.00031436800360679627,4831838208,3.53865430490071e-05,1.7043124745441674e-05,1.4232610219413247e-05,4.110808084152175e-06,768,9695133696,128
Attention Scores,0,2651,0.0005576704025268555,9663676416,0.00011857636785676383,5.727260137362577e-05,4.713584304197911e-05,1.416792344115895e-05,768,9695133696,128
attention_softmax,0,2651,0.00034959359765052796,393216,0.00021503245215986232,0.00010364774958446788,8.507824639587732e-05,2.630645617951715e-05,768,9695133696,128
Attention Output,0,2651,0.0005791743993759156,9663676416,0.0003070996471874244,0.00014736211789170283,0.00012169206579802072,3.804546349770088e-05,768,9695133696,128
Final Projection,0,2931,0.00031047679781913754,1610612736,0.00040071560512291873,0.00019264326522332452,0.00015838602626427672,4.968631363531748e-05,768,9695133696,128
QKV Projections,0,2063,0.0005943295896053315,10871635968,4.6761263246933294e-05,2.2886296087420987e-05,1.8256545438558092e-05,5.618421720954221e-06,768,14542700544,192
Attention Scores,0,2065,0.0008130559921264649,14495514624,0.00014446356845929125,7.056844534574225e-05,5.603571943965137e-05,1.7859403673897602e-05,768,14542700544,192
attention_softmax,0,2065,0.0003598335981369019,393216,0.00024409177950129795,0.00011827098350778443,9.517418208372994e-05,3.064661390978356e-05,768,14542700544,192
Attention Output,0,2065,0.0005617664098739624,14495514624,0.00034309127966558443,0.00016538074341667652,0.0001344731336339774,4.323740261493057e-05,768,14542700544,192
Final Projection,1,2359,0.0003106815963983536,3623878656,0.0004383520437603654,0.00021107789108540942,0.0001720468474151455,5.522730525981048e-05,768,14542700544,192
QKV Projections,1,2211,0.0007847935914993287,19327352832,4.309064901817487e-05,1.987579367721537e-05,1.7524023019206062e-05,5.690832321753436e-06,768,19390267392,256
Attention Scores,0,2113,0.000807526409626007,19327352832,0.00012829049385547036,6.093693763631336e-05,5.111683400454472e-05,1.6236722214612284e-05,768,19390267392,256
attention_softmax,0,2113,0.0003674112021923065,393216,0.00025426260779112076,0.00012142337491738431,0.00010040192404369677,3.243730883003964e-05,768,19390267392,256
Attention Output,0,2113,0.00059514878988266,19327352832,0.0003524972427481004,0.0001683826347054662,0.00013912293940937298,4.4991668633261216e-05,768,19390267392,256
Final Projection,0,2115,0.00028528640270233154,6442450944,0.00044195733869464924,0.0002111755022717432,0.00017456286253906663,5.621897388383937e-05,768,19390267392,256
QKV Projections,0,2091,0.0008179712057113647,30198988800,3.0359550535500013e-05,1.4930511943589408e-05,1.180253727535599e-05,3.626501316554612e-06,768,24237834240,320
Attention Scores,0,2169,0.0009068544030189516,24159191040,0.00012608966582503713,6.10588266219736e-05,4.940752652598966e-05,1.5623312677073905e-05,768,24237834240,320
attention_softmax,0,2169,0.0003618816018104553,393216,0.00025301929083263933,0.00012181076411224012,9.918244701256069e-05,3.202607970783849e-05,768,24237834240,320
Attention Output,0,2169,0.0006842368125915527,24159191040,0.00035672655800985916,0.00017167924845082894,0.0001399778544266385,4.506945513239175e-05,768,24237834240,320
Final Projection,0,2205,0.00034672639667987824,10066329600,0.00045143383915829873,0.00021705411808454756,0.00017745958191199603,5.692013916175518e-05,768,24237834240,320
QKV Projections,0,2087,0.0008138751745223998,43486543872,3.829058845090075e-05,1.819723678195828e-05,1.5264354378139777e-05,4.828997290802687e-06,768,29085401088,384
Attention Scores,0,2375,0.0009555968046188355,28991029248,0.00015688953520690333,7.534906027970579e-05,6.177988642386953e-05,1.976058850332802e-05,768,29085401088,384
attention_softmax,0,2375,0.0003577855944633484,393216,0.0002541649993681453,0.00012160159728296094,0.00010041815850112854,3.2145243584055776e-05,768,29085401088,384
Attention Output,0,2375,0.0007063552141189576,28991029248,0.00035351187970206676,0.0001689362462620636,0.00013978775721900562,4.478787622099751e-05,768,29085401088,384
Final Projection,0,2439,0.0003708928048610688,14495514624,0.0004471219443212842,0.0002137917265891076,0.00017669786769151344,5.663235004066307e-05,768,29085401088,384
QKV Projections,1,2339,0.001533951985836029,59190018048,2.9824895579511807e-05,1.4175178002773236e-05,1.1918720590524315e-05,3.730996986214257e-06,768,33932967936,448
Attention Scores,0,2561,0.0010315775990486146,33822867456,0.00010592201005239031,5.067731831545075e-05,4.201069010852433e-05,1.3234001628415209e-05,768,33932967936,448
attention_softmax,0,2561,0.0003553279995918274,393216,0.00021648761777109618,0.00010335608268121632,8.571890635284733e-05,2.7412628737032552e-05,768,33932967936,448
Attention Output,0,2561,0.0007270400047302247,33822867456,0.00031927965123120514,0.00015214617726968526,0.00012651285654353742,4.062061741798245e-05,768,33932967936,448
Final Projection,0,2661,0.00044277760386466985,19730006016,0.0004176642968922076,0.0001994603817855989,0.00016523353463116652,5.2970380475442116e-05,768,33932967936,448
QKV Projections,2,2311,0.001027276813983917,77309411328,3.922459440524207e-05,1.851134814216948e-05,1.567213425992084e-05,5.04111200315175e-06,768,38780534784,512
Attention Scores,0,2599,0.0010565632224082946,38654705664,0.00014021665859537065,6.673872005507065e-05,5.557911251881128e-05,1.7898826021488748e-05,768,38780534784,512
attention_softmax,0,2599,0.0003500032007694244,393216,0.00024306582319584495,0.00011588075936828091,9.613486135227307e-05,3.105020247529099e-05,768,38780534784,512
Attention Output,0,2697,0.0007159808039665222,38654705664,0.00034531847639218975,0.00016551202129448938,0.0001358340723338381,4.3972382763862216e-05,768,38780534784,512
Final Projection,0,2769,0.0004925439953804016,25769803776,0.00041720623523909626,0.00019949899292797112,0.00016473046556204581,5.297677674907927e-05,768,38780534784,512
QKV Projections,2,2575,0.0014831615924835203,97844723712,4.013853545206648e-05,1.9591793448370255e-05,1.5654953801732924e-05,4.891788201963301e-06,768,43628101632,576
Attention Scores,0,2719,0.0010149888038635253,43486543872,0.00014500603506729603,6.992938927439241e-05,5.6960511957263384e-05,1.811613383564024e-05,768,43628101632,576
attention_softmax,0,2719,0.00035164160132408143,393216,0.000246315224567442,0.00011880287281869073,9.670029641573276e-05,3.0812055333018524e-05,768,43628101632,576
Attention Output,1,2833,0.0008062976002693176,43486543872,0.00035057173835414794,0.00016868546827950582,0.0001378435932192327,4.404267685540942e-05,768,43628101632,576
Final Projection,1,2917,0.0005888000071048737,32614907904,0.00043812296234972,0.0002105746684556209,0.0001725769881725926,5.497130572150648e-05,768,43628101632,576
QKV Projections,1,2905,0.0015321088314056396,120795955200,3.5800132535688726e-05,1.681623567577617e-05,1.4412358918767164e-05,4.571537941145392e-06,768,48475668480,640
Attention Scores,0,3021,0.0010954752087593079,48318382080,0.00013149617621665345,6.317516165097459e-05,5.188112889375897e-05,1.643988567191991e-05,768,48475668480,640
attention_softmax,0,3021,0.00036577280163764954,393216,0.00024248466462846127,0.00011576259260905885,9.607208824649821e-05,3.064998377290416e-05,768,48475668480,640
Attention Output,0,3021,0.00088575998544693,48318382080,0.0003467121390577332,0.00016588618826389733,0.000137087103336261,4.373884745757482e-05,768,48475668480,640
Final Projection,0,3247,0.0005767167806625367,40265318400,0.0004497138662209985,0.00021489078302181497,0.0001781059873180092,5.6717095881174256e-05,768,48475668480,640
QKV Projections,1,3115,0.001798963189125061,146163105792,3.2931211708911714e-05,1.5378123412546073e-05,1.3449524148500744e-05,4.103564147864891e-06,768,53323235328,704
Attention Scores,0,3201,0.0011446271896362304,53150220288,0.00011887547883387686,5.7498934886979217e-05,4.675515740409776e-05,1.4621386542799865e-05,768,53323235328,704
attention_softmax,0,3201,0.00035000320076942446,393216,0.00022937211455574514,0.00011008414362052576,9.050675890535068e-05,2.87812120298687e-05,768,53323235328,704
Attention Output,0,3201,0.0008921087980270385,53150220288,0.000336725943464414,0.00016140462912233032,0.0001328013966299233,4.2519917712160304e-05,768,53323235328,704
Final Projection,1,3453,0.0006805503964424133,48721035264,0.00043706489471125726,0.0002093306674638029,0.00017260921219837216,5.512501504908219e-05,768,53323235328,704
QKV Projections,0,3441,0.0018761728048324587,173946175488,2.932763258862321e-05,1.5182067703989333e-05,1.0856927407759111e-05,3.2886374768747688e-06,768,58170802176,768
Attention Scores,0,3207,0.001034444785118103,57982058496,0.00012187787986050554,5.970238109824777e-05,4.755344543161616e-05,1.4622053330641606e-05,768,58170802176,768
attention_softmax,0,3207,0.0003555328071117401,393216,0.0002282551702903496,0.00011095208876312767,8.921757037400075e-05,2.8085511153221183e-05,768,58170802176,768
Attention Output,0,3207,0.0009166847944259643,57982058496,0.00034097299114319913,0.000164642687272476,0.0001338453021317125,4.248500173901061e-05,768,58170802176,768
Final Projection,0,3487,0.0007585792064666748,57982058496,0.0004443813564153848,0.00021435189370606623,0.0001744936841503922,5.5535778558926404e-05,768,58170802176,768
QKV Projections,1,3643,0.0029149184703826905,204145164288,0.01824791139154009,2.2529684688521456e-05,0.018219929587820895,5.452119030672027e-06,768,63018369024,832
Attention Scores,0,3387,0.0010156031847000121,62813896704,0.018332742941278478,6.301921708029568e-05,0.01825373605853272,1.5987665665462213e-05,768,63018369024,832
attention_softmax,0,3387,0.00034283519983291627,393216,0.01845194727007879,0.00012023137396042217,0.018300423249104657,3.129264701370368e-05,768,63018369024,832
Attention Output,0,3387,0.0010010624051094055,62813896704,0.018558903819055117,0.00017227974893430087,0.018342000045532738,4.462402458807376e-05,768,63018369024,832
Final Projection,1,3695,0.0008493056058883668,68048388096,0.01866128101226598,0.00022081128776036963,0.01838281318368322,5.765654082238153e-05,768,63018369024,832
QKV Projections,1,3851,0.002382643222808838,236760072192,4.31909917396658e-05,2.1169016932276463e-05,1.673655072256322e-05,5.285424084826107e-06,768,67865935872,896
Attention Scores,0,3607,0.0010907648086547852,67645734912,0.00012975557815803025,6.337043958382083e-05,5.038034730424608e-05,1.6004791269963327e-05,768,67865935872,896
attention_softmax,0,3607,0.00036085759997367856,393216,0.0002402481006921742,0.000116347093075575,9.373648237801486e-05,3.0164525238584327e-05,768,67865935872,896
