,source,batch_size,input_size,hidden_size,component,gpu_util,mem_used_MB,elapsed_time_sec,FLOPs,energy_consumed_kWh,total_gpu_energy_kWh,total_cpu_energy_kWh,total_ram_energy_kWh,seq_len,peak,flops_per_second,HEF
8594,NVIDIA GeForce RTX 2080 Ti,2560,256,5760,hidden_gates,58,3372,0.1202380828857421,679477248000,0.0001950966030085,8.949896048804362e-05,5.029332328332303e-05,5.530431923721569e-05,4,11340000000000.0,5651098484709.5625,49.83332
8595,NVIDIA GeForce RTX 2080 Ti,2560,256,6400,Activations,1,3372,0.0015450240373611,65536000,0.0002411684635456,0.0001212712081262,5.705945898314693e-05,6.283779643630472e-05,4,11340000000000.0,42417463039.56244,0.374052
8596,NVIDIA GeForce RTX 2080 Ti,2560,256,6400,Cell Update,1,3372,0.001715103983879,32768000,0.0002537988773512,0.0001269170459767,6.038253741943562e-05,6.649929395501776e-05,4,11340000000000.0,19105547131.836044,0.168479
8597,NVIDIA GeForce RTX 2080 Ti,2560,256,6400,Hidden Update,1,3372,0.000996031999588,32768000,0.0002665182928647,0.0001325962171865,6.373223614314661e-05,7.018983953505209e-05,4,11340000000000.0,32898541425.9323,0.290111
8598,NVIDIA GeForce RTX 2080 Ti,2560,256,6400,compute_gates,0,3372,0.0055950078964233,33554432000,0.0002283794645926,0.00011547092571,5.3734572007185e-05,5.917396687537343e-05,4,11340000000000.0,5997209051563.666,52.885441
8599,NVIDIA GeForce RTX 2080 Ti,2560,256,6400,hidden_gates,77,3372,0.1484234313964843,838860800000,0.0002094069177601,0.0001035581384005,5.037011473412147e-05,5.547866462541645e-05,4,11340000000000.0,5651808424770.524,49.83958
8600,NVIDIA GeForce RTX 2080 Ti,2560,320,640,Activations,0,3372,0.0002293120026588,6553600,0.0002180262068448,9.724507779651503e-05,5.757338812683075e-05,6.320774092151623e-05,4,11340000000000.0,28579402403.769035,0.252023
8601,NVIDIA GeForce RTX 2080 Ti,2560,320,640,Cell Update,0,3372,0.0002426880002021,3276800,0.0002305543329747,0.000102812026693,6.0886193261588535e-05,6.685611302015453e-05,4,11340000000000.0,13502109693.39738,0.119066
8602,NVIDIA GeForce RTX 2080 Ti,2560,320,640,Hidden Update,0,3372,0.0001689600050449,3276800,0.0002432386006782,0.0001084478645356,6.42394024139018e-05,7.055133372868039e-05,4,11340000000000.0,19393938814.86457,0.171022
8603,NVIDIA GeForce RTX 2080 Ti,2560,320,640,compute_gates,0,3372,0.0007854080200195,4194304000,0.0002050143941766,9.142785092031148e-05,5.4127147324632256e-05,5.9459395931716525e-05,4,11340000000000.0,5340286695692.087,47.092475
8604,NVIDIA GeForce RTX 2080 Ti,2560,320,640,hidden_gates,1,3372,0.0009594879746437,8388608000,0.0001922477674168,8.572312413335226e-05,5.076748461692154e-05,5.575715866655952e-05,4,11340000000000.0,8742796388995.973,77.09697
8605,NVIDIA GeForce RTX 2080 Ti,2560,320,1280,Activations,0,3372,0.0003768320083618,13107200,0.0002169475772464,9.69970220427996e-05,5.710835182326264e-05,6.284220338036064e-05,4,11340000000000.0,34782607923.835526,0.306725
8606,NVIDIA GeForce RTX 2080 Ti,2560,320,1280,Cell Update,0,3372,0.0004280320107936,6553600,0.0002295666579482,0.0001026078598638,6.044255065531212e-05,6.651624742913993e-05,4,11340000000000.0,15311004398.594364,0.135018
8607,NVIDIA GeForce RTX 2080 Ti,2560,320,1280,Hidden Update,0,3372,0.0002528319954872,6553600,0.0002422908718142,0.0001082656421687,6.380443320781019e-05,7.022079643772511e-05,4,11340000000000.0,25920769985.5052,0.228578
8608,NVIDIA GeForce RTX 2080 Ti,2560,320,1280,compute_gates,0,3372,0.0014028799533843,8388608000,0.0002041651101988,9.129785081540832e-05,5.373862349855093e-05,5.912863588491717e-05,4,11340000000000.0,5979562242487.938,52.729826
8609,NVIDIA GeForce RTX 2080 Ti,2560,320,1280,hidden_gates,2,3372,0.0035758080482482,33554432000,0.0001915056895771,8.558284624449186e-05,5.042771228205918e-05,5.549513105061037e-05,4,11340000000000.0,9383734123099.373,82.748978
8610,NVIDIA GeForce RTX 2080 Ti,2560,320,1920,Activations,0,3372,0.0005209599733352,19660800,0.000219571864572,9.872507897945582e-05,5.754296510220026e-05,6.33038204904006e-05,4,11340000000000.0,37739559671.21816,0.3328
8611,NVIDIA GeForce RTX 2080 Ti,2560,320,1920,Cell Update,0,3372,0.0005672960281372,9830400,0.0002324693253858,0.0001044617502365,6.094994828923113e-05,6.705762685998594e-05,4,11340000000000.0,17328518996.121944,0.152809
8612,NVIDIA GeForce RTX 2080 Ti,2560,320,1920,Hidden Update,0,3372,0.0003440639972686,9830400,0.0002451399934216,0.0001100989769682,6.430102294923724e-05,7.073999350422494e-05,4,11340000000000.0,28571428798.24684,0.251953
8613,NVIDIA GeForce RTX 2080 Ti,2560,320,1920,compute_gates,1,3372,0.0020367360115051,12582912000,0.0002066761751489,9.294729657938204e-05,5.4156213131581246e-05,5.957266543800893e-05,4,11340000000000.0,6177978848963.112,54.479531
8614,NVIDIA GeForce RTX 2080 Ti,2560,320,1920,hidden_gates,0,3372,0.0079173760414123,75497472000,0.0001934891868299,8.684590281049509e-05,5.0785322537639225e-05,5.585796148184588e-05,4,11340000000000.0,9535668333183.375,84.088786
8615,NVIDIA GeForce RTX 2080 Ti,2560,320,2560,Activations,0,3372,0.0006533120274543,26214400,0.0002037031971081,8.01470085622924e-05,5.88299030795396e-05,6.472628546634245e-05,4,11340000000000.0,40125390163.33008,0.353839
8616,NVIDIA GeForce RTX 2080 Ti,2560,320,2560,Cell Update,0,3372,0.0007270399928092,13107200,0.0002154118024218,8.467840107506674e-05,6.224433564259219e-05,6.84890657041936e-05,4,11340000000000.0,18028169192.392384,0.158979
8617,NVIDIA GeForce RTX 2080 Ti,2560,320,2560,Hidden Update,0,3372,0.0004341759979724,13107200,0.000226892654706,8.911868240524257e-05,6.559380703822375e-05,7.21801652625703e-05,4,11340000000000.0,30188679386.26402,0.266214
8618,NVIDIA GeForce RTX 2080 Ti,2560,320,2560,compute_gates,2,3372,0.0029911038875579,16777216000,0.0001920552211781,7.559978270066381e-05,5.545081263060437e-05,6.1004625846867664e-05,4,11340000000000.0,5609038211540.634,49.462418
8619,NVIDIA GeForce RTX 2080 Ti,2560,320,2560,hidden_gates,0,3372,0.0163502082824707,134217728000,0.0001800167039166,7.066894542440139e-05,5.206887979317496e-05,5.727887869906924e-05,4,11340000000000.0,8208930778202.795,72.38916
8620,NVIDIA GeForce RTX 2080 Ti,2560,320,3200,Activations,0,3372,0.0008007680177688,32768000,0.0002018133793694,8.016506413355273e-05,5.792184320331824e-05,6.372647203262273e-05,4,11340000000000.0,40920715204.513664,0.360853
8621,NVIDIA GeForce RTX 2080 Ti,2560,320,3200,Cell Update,0,3372,0.0009103360176086,16384000,0.0002134077772346,8.466062328515989e-05,6.131276659636772e-05,6.743438735307749e-05,4,11340000000000.0,17997749933.08495,0.15871
8622,NVIDIA GeForce RTX 2080 Ti,2560,320,3200,Hidden Update,0,3372,0.0005314559936523,16384000,0.0002248533117448,8.90856268256357e-05,6.465292905227723e-05,7.111475586691544e-05,4,11340000000000.0,30828516745.864525,0.271856
8623,NVIDIA GeForce RTX 2080 Ti,2560,320,3200,compute_gates,2,3372,0.0037252480983734,20971520000,0.0001902410360027,7.564006051374861e-05,5.45690493472244e-05,6.003192614179101e-05,4,11340000000000.0,5629563305906.269,49.643415
8624,NVIDIA GeForce RTX 2080 Ti,2560,320,3200,hidden_gates,10,3372,0.0291502075195312,209715200000,0.0001763218778412,6.974950024485338e-05,5.0750979821572816e-05,5.5821397774809625e-05,4,11340000000000.0,7194295267348.844,63.441757
8625,NVIDIA GeForce RTX 2080 Ti,2560,320,3840,Activations,1,3372,0.0009624959826469,39321600,0.0002036498128236,8.19345099909441e-05,5.798682986900935e-05,6.372847296369848e-05,4,11340000000000.0,40853780908.1178,0.360263
8626,NVIDIA GeForce RTX 2080 Ti,2560,320,3840,Cell Update,1,3372,0.0010649600028991,19660800,0.0002152994849359,8.644729137863294e-05,6.138217379322871e-05,6.747001976407212e-05,4,11340000000000.0,18461538411.28132,0.1628
8627,NVIDIA GeForce RTX 2080 Ti,2560,320,3840,Hidden Update,0,3372,0.0006850559711456,19660800,0.0002269098133502,9.09314616315271e-05,6.477255397678367e-05,7.120579774196485e-05,4,11340000000000.0,28699552778.32524,0.253082
8628,NVIDIA GeForce RTX 2080 Ti,2560,320,3840,compute_gates,3,3372,0.0044563522338867,25165824000,0.000192040709582,7.739145079987964e-05,5.462484426655768e-05,6.002441451556292e-05,4,11340000000000.0,5647180177687.863,49.798767
8629,NVIDIA GeForce RTX 2080 Ti,2560,320,3840,hidden_gates,9,3372,0.0437053451538085,301989888000,0.0001789067669906,7.158061281842265e-05,5.114096966693373e-05,5.618518450527816e-05,4,11340000000000.0,6909678597371.39,60.93191
8630,NVIDIA GeForce RTX 2080 Ti,2560,320,4480,Activations,0,3372,0.0010997760295867,45875200,0.0002058374459097,8.417451178388546e-05,5.793502885862837e-05,6.372790526723637e-05,4,11340000000000.0,41713220479.30074,0.367841
8631,NVIDIA GeForce RTX 2080 Ti,2560,320,4480,Cell Update,1,3372,0.0012492799758911,22937600,0.0002176724890919,8.87622932328469e-05,6.139376169804665e-05,6.751643416107203e-05,4,11340000000000.0,18360656092.033188,0.161911
8632,NVIDIA GeForce RTX 2080 Ti,2560,320,4480,Hidden Update,0,3372,0.0007219200134277,22937600,0.0002293051093764,9.325924127345786e-05,6.47889297552562e-05,7.125693834773619e-05,4,11340000000000.0,31773049054.41189,0.280186
8633,NVIDIA GeForce RTX 2080 Ti,2560,320,4480,compute_gates,3,3372,0.0051434240341186,29360128000,0.0001942473920494,7.962756370361035e-05,5.458423810996465e-05,6.0035590235858585e-05,4,11340000000000.0,5708284560098.744,50.337606
8634,NVIDIA GeForce RTX 2080 Ti,2560,320,4480,hidden_gates,35,3372,0.0624168968200683,411041792000,0.0001808515344992,7.33028364212629e-05,5.122003174053842e-05,5.632866633747759e-05,4,11340000000000.0,6585424988123.436,58.072531
8635,NVIDIA GeForce RTX 2080 Ti,2560,320,5120,Activations,1,3372,0.0012492799758911,52428800,0.0002195441505199,9.76209114309512e-05,5.802907347962092e-05,6.389416560936374e-05,4,11340000000000.0,41967213924.647285,0.370081
8636,NVIDIA GeForce RTX 2080 Ti,2560,320,5120,Cell Update,1,3372,0.0014018559455871,26214400,0.0002321678612794,0.0001030878602481,6.143378677774711e-05,6.764621425352426e-05,4,11340000000000.0,18699781587.77317,0.164901
8637,NVIDIA GeForce RTX 2080 Ti,2560,320,5120,Hidden Update,0,3372,0.0008079360127449,26214400,0.0002448016251863,0.0001085359201624,6.48522328287072e-05,7.141347219518003e-05,4,11340000000000.0,32446133835.448933,0.286121
8638,NVIDIA GeForce RTX 2080 Ti,2560,320,5120,compute_gates,0,3372,0.0057220802307128,33554432000,0.0002070040154509,9.21147959136448e-05,5.468269465458838e-05,6.020652488274962e-05,4,11340000000000.0,5864026830644.442,51.710995
8639,NVIDIA GeForce RTX 2080 Ti,2560,320,5120,hidden_gates,49,3372,0.0847459869384765,536870912000,0.0001904432214969,8.280201068622262e-05,5.1234298699516027e-05,5.6406912111223954e-05,4,11340000000000.0,6335059999829.314,55.864727
8640,NVIDIA GeForce RTX 2080 Ti,2560,320,5760,Activations,1,3372,0.0013985919952392,58982400,0.0002224666855678,9.981396874003678e-05,5.841426103579579e-05,6.423845579204095e-05,4,11340000000000.0,42172699544.09562,0.371893
8641,NVIDIA GeForce RTX 2080 Ti,2560,320,5760,Cell Update,1,3372,0.0015544320344924,29491200,0.0002349732090489,0.0001051878619282,6.181635389980834e-05,6.796899322090961e-05,4,11340000000000.0,18972331594.819683,0.167305
8642,NVIDIA GeForce RTX 2080 Ti,2560,320,5760,Hidden Update,0,3372,0.0008990719914436,29491200,0.0002472859350386,0.0001104639772595,6.516433909386654e-05,7.165761868519843e-05,4,11340000000000.0,32801822635.634872,0.289258
8643,NVIDIA GeForce RTX 2080 Ti,2560,320,5760,compute_gates,4,3372,0.0062154560089111,37748736000,0.0002096747061959,9.421063092318605e-05,5.499452477896638e-05,6.0469550493815774e-05,4,11340000000000.0,6073365485312.685,53.557015
8644,NVIDIA GeForce RTX 2080 Ti,2560,320,5760,hidden_gates,65,3372,0.1173145294189453,679477248000,0.0001922536309269,8.406034502606019e-05,5.153582056858189e-05,5.66574653323076e-05,4,11340000000000.0,5791927490698.95,51.075198
8645,NVIDIA GeForce RTX 2080 Ti,2560,320,6400,Activations,1,3372,0.00154419195652,65536000,0.0002500673785534,0.0001257142672379,5.920177576699644e-05,6.515133554850254e-05,4,11340000000000.0,42440319497.38445,0.374253
8646,NVIDIA GeForce RTX 2080 Ti,2560,320,6400,Cell Update,0,3372,0.0017213439941406,32768000,0.000263109744074,0.0001315406607886,6.263448997673954e-05,6.893459330860373e-05,4,11340000000000.0,19036287988.653763,0.167869
8647,NVIDIA GeForce RTX 2080 Ti,2560,320,6400,Hidden Update,1,3372,0.00099007999897,32768000,0.0002761701315662,0.0001373717765638,6.607399608700589e-05,7.272435891541592e-05,4,11340000000000.0,33096315483.68738,0.291855
8648,NVIDIA GeForce RTX 2080 Ti,2560,320,6400,compute_gates,4,3372,0.006436607837677,41943040000,0.0002367728273312,0.0001196356512647,5.576880329810794e-05,6.13683727683992e-05,4,11340000000000.0,6516326776114.02,57.463199
8649,NVIDIA GeForce RTX 2080 Ti,2560,320,6400,hidden_gates,85,3372,0.1558415374755859,838860800000,0.0002174344245697,0.0001074589748562,5.236150962397611e-05,5.761394008953819e-05,4,11340000000000.0,5382780570497.231,47.467201
8650,NVIDIA GeForce RTX 2080 Ti,2560,384,640,Activations,0,3372,0.0002283519953489,6553600,0.0002213043611444,9.847202322177397e-05,5.845590871006911e-05,6.437642921264475e-05,4,11340000000000.0,28699552154.06253,0.253082
8651,NVIDIA GeForce RTX 2080 Ti,2560,384,640,Cell Update,0,3372,0.0002725439965724,3276800,0.0002342474654102,0.0001042178611516,6.187986037669665e-05,6.814974388187221e-05,4,11340000000000.0,12023012949.138779,0.106023
8652,NVIDIA GeForce RTX 2080 Ti,2560,384,640,Hidden Update,0,3372,0.0001679359972476,3276800,0.0002472740104623,0.0001100003657779,6.532591456861054e-05,7.194773011578744e-05,4,11340000000000.0,19512195441.74785,0.172065
8653,NVIDIA GeForce RTX 2080 Ti,2560,384,640,compute_gates,0,3372,0.0008641920089721,5033164800,0.0002083976965063,9.273062974024526e-05,5.504626974482866e-05,6.062079702127266e-05,4,11340000000000.0,5824127911095.384,51.359153
8654,NVIDIA GeForce RTX 2080 Ti,2560,384,640,hidden_gates,0,3372,0.0009775999784469,8388608000,0.0001952937928113,8.687201394153021e-05,5.1599093127394256e-05,5.68226857424173e-05,4,11340000000000.0,8580818519786.457,75.668594
8655,NVIDIA GeForce RTX 2080 Ti,2560,384,1280,Activations,0,3372,0.0003867520093917,13107200,0.0002242051566903,0.0001002975802375,5.904073315016125e-05,6.486684330260144e-05,4,11340000000000.0,33890450939.390232,0.298858
8656,NVIDIA GeForce RTX 2080 Ti,2560,384,1280,Cell Update,0,3372,0.0004157440066337,6553600,0.0002372155224119,0.0001060820293101,6.247902938104948e-05,6.865446372070808e-05,4,11340000000000.0,15763546546.503044,0.139008
